YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,PS,WS2M,WD2M,WS10M,WD10M,RH2M,T2MWET,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,TOA_SW_DWN
2023,1,11,13,3.35,0,2.69,101.42,0.8,47.76,1.2,49.76,56.19,-0.54,-4.43,0.85,1.12,1.48,0.59,0.87,2.09
2023,1,11,14,2.92,0,2.87,101.41,0.94,64.29,1.54,69.17,62.12,-0.31,-3.53,0.4,0.79,1.08,0.52,0.62,1.63
2023,1,11,15,1.67,0,3.36,101.42,0.91,83.06,1.69,87.61,79.75,0.12,-1.44,0.1,0.38,0.56,0.32,0.32,0.98
2023,1,11,16,0.21,0,3.23,101.47,0.95,95.19,2.08,99.71,85.31,-0.87,-1.94,0,0.06,0.07,0.16,0.06,0.21
2023,1,11,17,-0.06,0,3.17,101.5,1.15,99.78,2.37,103.12,84.94,-1.16,-2.25,0,0,0,0,0,0
2023,1,11,18,-0.12,0,3.11,101.52,1.24,101.59,2.5,105.04,84.56,-1.24,-2.37,0,0,0,0,0,0
2023,1,11,19,-0.67,0,3.05,101.54,1.16,103.2,2.44,106.35,86.81,-1.65,-2.62,0,0,0,0,0,0
2023,1,11,20,-1.27,0,2.99,101.54,1.12,103.26,2.51,106.29,88.06,-2.17,-3.07,0,0,0,0,0,0
2023,1,11,21,-1.81,0,2.93,101.54,1.1,103.54,2.55,106.93,90.25,-2.57,-3.34,0,0,0,0,0,0
2023,1,11,22,-1.97,0,2.93,101.52,1.1,102.35,2.53,105.41,92.94,-2.56,-3.15,0,0,0,0,0,0
2023,1,11,23,-1.92,0,3.05,101.48,1.13,97.17,2.63,99.94,96.19,-2.29,-2.66,0,0,0,0,0,0
2023,1,12,0,-1.72,0,3.23,101.44,1.21,94.06,2.77,96.16,99.88,-1.84,-1.95,0,0,0,0,0,0
2023,1,12,1,-1.45,0,3.48,101.42,1.31,93.43,2.9,94.94,100,-1.31,-1.18,0,0,0,0,0,0
2023,1,12,2,-1.18,0,3.6,101.39,1.39,93.56,2.98,94.81,100,-0.84,-0.49,0,0,0,0,0,0
2023,1,12,3,-0.27,0.02,3.78,101.35,1.47,94.59,3.13,95.16,100,-0.11,0.06,0,0,0,0,0,0
2023,1,12,4,0.37,0.04,3.85,101.33,1.52,90.59,3.18,91.55,100,0.37,0.37,0,0,0,0,0,0
2023,1,12,5,0.6,0.06,3.91,101.34,1.58,86.04,3.21,88.05,99.88,0.58,0.56,0,0,0,0,0,0
2023,1,12,6,0.87,0.14,3.97,101.31,1.63,96.34,3.31,97.59,99.25,0.8,0.73,0,0,0,0,0,0
2023,1,12,7,1.38,0.13,4.09,101.28,1.61,104.04,3.28,104.47,98.44,1.26,1.12,0,0.05,0.05,0.13,0.04,0.18
2023,1,12,8,2.77,0.17,4.39,101.24,1.64,106.62,3.15,107,95.62,2.43,2.08,0.05,0.12,0.41,0.13,0.1,0.93
2023,1,12,9,4.4,0.16,4.82,101.21,1.73,116.57,3.34,117.7,94,3.94,3.46,0.12,0.17,0.9,0.13,0.13,1.6
2023,1,12,10,5.77,0.18,5.31,101.16,1.9,131.16,3.75,131.03,93.81,5.3,4.82,0.4,0.35,1.28,0.18,0.28,2.07
2023,1,12,11,6.3,0.13,5.68,101.01,1.73,133.35,3.6,132.89,95.94,5.99,5.68,0.65,0.48,1.5,0.19,0.39,2.32
2023,1,12,12,6.48,0.09,5.86,100.87,1.49,136.27,3.13,133.38,97.88,6.32,6.15,0.67,0.56,1.51,0.38,0.38,2.33
2023,1,12,13,7.12,0.08,6.1,100.78,1.64,141.17,3.43,137.67,97.31,6.91,6.7,0.62,0.57,1.31,0.23,0.47,2.1
2023,1,12,14,7.38,0.12,6.23,100.66,1.74,143.23,3.62,138.77,97.69,7.21,7.05,0.27,0.41,0.94,0.32,0.31,1.65
2023,1,12,15,7.38,0.1,6.29,100.54,1.95,143.64,3.93,137.74,98.31,7.25,7.12,0.05,0.16,0.46,0.12,0.14,0.99
2023,1,12,16,7.4,0.07,6.35,100.47,2.1,147.61,4.12,141.7,98.81,7.3,7.2,0,0.05,0.06,0.17,0.04,0.23
2023,1,12,17,7.81,0.3,6.47,100.36,2.41,148.94,4.7,143.8,98.56,7.69,7.58,0,0,0,0,0,0
2023,1,12,18,8.51,0.72,6.84,100.21,2.98,154.91,5.71,150.66,98.56,8.4,8.29,0,0,0,0,0,0
2023,1,12,19,9.21,0.91,7.2,100.08,2.94,162.19,5.93,160.51,98.94,9.14,9.07,0,0,0,0,0,0
2023,1,12,20,9.32,0.64,7.26,99.98,2.53,174.32,5.06,170.49,99.25,9.27,9.23,0,0,0,0,0,0
2023,1,12,21,9.19,0.5,7.2,99.87,2.27,181.38,4.52,176.73,99.12,9.14,9.08,0,0,0,0,0,0
2023,1,12,22,9.04,0.2,7.14,99.77,2.24,188.61,4.51,184.77,98.75,8.96,8.87,0,0,0,0,0,0
2023,1,12,23,8.99,0.13,7.08,99.66,2.34,193.9,4.6,190.37,98.56,8.89,8.8,0,0,0,0,0,0
2023,1,13,0,9.23,0.51,7.26,99.52,2.37,187.2,4.67,184.03,98.88,9.16,9.09,0,0,0,0,0,0
2023,1,13,1,9.62,1.23,7.45,99.37,2.57,176.68,5.11,173.85,98.94,9.55,9.48,0,0,0,0,0,0
2023,1,13,2,10.05,1.81,7.63,99.27,3.05,181.32,6.06,178.52,98.44,9.94,9.83,0,0,0,0,0,0
2023,1,13,3,10.19,1.52,7.69,99.18,3.34,187.26,6.53,184.8,98.44,10.08,9.98,0,0,0,0,0,0
2023,1,13,4,10.17,0.33,7.69,99.12,3.16,189.25,6.15,186.42,98.5,10.07,9.97,0,0,0,0,0,0
2023,1,13,5,10.3,0.2,7.75,99.07,3.36,191.81,6.34,188,98.25,10.19,10.07,0,0,0,0,0,0
2023,1,13,6,10.17,0.42,7.69,99.03,3.04,192.61,5.98,189.78,98.38,10.06,9.95,0,0,0,0,0,0
2023,1,13,7,10.06,0.67,7.63,98.99,2.93,196.11,5.78,194.56,98.31,9.94,9.82,0,0.04,0.05,0.14,0.04,0.18
2023,1,13,8,10.04,0.31,7.57,99.01,2.83,204.3,5.43,203.47,97.62,9.87,9.7,0.02,0.12,0.42,0.12,0.1,0.94
2023,1,13,9,10.4,0.09,7.69,99.06,2.39,208.07,4.49,207.32,96.56,10.15,9.9,0.27,0.44,0.9,0.24,0.37,1.61
2023,1,13,10,11.4,0.03,7.87,99.08,2.42,213.69,4.51,215.62,92.56,10.83,10.26,0.45,0.44,1.28,0.19,0.36,2.08
2023,1,13,11,12.5,0.01,7.75,99.11,2.59,234.82,4.95,238.82,84.75,11.26,10.03,0.62,0.52,1.52,0.21,0.43,2.34
2023,1,13,12,12.39,0,7.32,99.07,2.34,253.32,4.62,259.09,80.38,10.75,9.1,0.85,0.76,1.55,0.26,0.64,2.35
2023,1,13,13,10.94,0,6.71,99.14,2.04,267.59,4.29,274.39,81.56,9.38,7.82,0.58,0.59,1.39,0.22,0.5,2.12
2023,1,13,14,8.83,0,5.98,99.28,2.05,290.5,4.38,293.87,83.62,7.42,6.01,0.25,0.4,1.02,0.21,0.33,1.66
2023,1,13,15,6.77,0,5.13,99.38,2.72,309.53,5.3,309.44,82.38,5.3,3.81,0.02,0.13,0.52,0.18,0.09,1.01
2023,1,13,16,4.84,0,4.39,99.44,3.07,318.72,5.79,318.23,80.94,3.34,1.84,0,0.06,0.07,0.17,0.05,0.24
2023,1,13,17,3.83,0,4.09,99.55,2.79,323.42,5.33,323.58,81.56,2.4,0.97,0,0,0,0,0,0
2023,1,13,18,3.05,0,3.91,99.66,2.74,326.99,5.22,328.4,82,1.66,0.26,0,0,0,0,0,0
2023,1,13,19,2.23,0,3.66,99.65,3.16,337.04,5.95,337.78,81.94,0.83,-0.57,0,0,0,0,0,0
2023,1,13,20,1.29,0,3.42,99.58,3.32,342.46,6.26,342.42,81.88,-0.09,-1.47,0,0,0,0,0,0
2023,1,13,21,0.58,0,3.3,99.6,3.23,347.58,6,347.45,82.12,-0.75,-2.09,0,0,0,0,0,0
2023,1,13,22,0.2,0,3.23,99.58,3.42,346.95,6.35,347.28,82.56,-1.09,-2.37,0,0,0,0,0,0
2023,1,13,23,0.04,0,3.17,99.52,3.49,346.15,6.59,346.21,82.31,-1.27,-2.57,0,0,0,0,0,0
2023,1,14,0,-0.08,0,3.11,99.5,3.51,348.97,6.61,348.68,81.81,-1.43,-2.77,0,0,0,0,0,0
2023,1,14,1,-0.24,0.01,3.05,99.55,3.58,346.75,6.71,346.6,81.25,-1.63,-3.03,0,0,0,0,0,0
2023,1,14,2,-0.54,0.02,2.93,99.64,3.74,345.96,7.04,346.01,80.94,-1.98,-3.42,0,0,0,0,0,0
2023,1,14,3,-0.99,0.01,2.87,99.68,3.7,347.55,6.98,347.53,81.12,-2.42,-3.85,0,0,0,0,0,0
2023,1,14,4,-1.32,0.02,2.81,99.76,3.58,343.5,6.73,343.48,81.44,-2.74,-4.16,0,0,0,0,0,0
2023,1,14,5,-1.58,0.01,2.75,99.82,3.41,341.27,6.41,341.3,82.19,-2.95,-4.31,0,0,0,0,0,0
2023,1,14,6,-1.76,0.01,2.75,99.85,3.3,341.91,6.2,341.95,82.62,-3.1,-4.44,0,0,0,0,0,0
2023,1,14,7,-1.8,0,2.69,99.89,3.23,344.02,6.06,343.83,82.44,-3.15,-4.49,0,0.05,0.05,0.14,0.05,0.19
2023,1,14,8,-1.13,0,2.69,99.93,3.44,347.67,6.36,347.3,77.94,-2.81,-4.49,0.05,0.23,0.48,0.43,0.15,0.95
2023,1,14,9,-0.04,0,2.75,99.98,3.46,351.43,6.39,351.14,72.19,-2.19,-4.35,0.23,0.44,1.01,0.52,0.28,1.62
2023,1,14,10,1.01,0.01,2.81,100.01,3.34,352.48,6.18,352.08,69.19,-1.45,-3.92,0.5,0.57,1.42,0.22,0.47,2.09
2023,1,14,11,1.68,0.01,2.93,100.02,3.21,351.75,5.94,351.45,68.19,-0.9,-3.49,0.7,0.66,1.64,0.26,0.54,2.35
2023,1,14,12,1.96,0,2.99,100.02,3.27,349.41,6.07,349.31,68.31,-0.62,-3.2,0.7,0.64,1.66,0.28,0.51,2.36
2023,1,14,13,1.9,0,2.99,100.04,3.45,347.98,6.4,347.88,68.81,-0.63,-3.17,0.55,0.59,1.45,0.24,0.49,2.13
2023,1,14,14,1.55,0.01,2.99,100.08,3.5,346.99,6.49,346.98,70,-0.86,-3.27,0.25,0.49,1.05,0.42,0.35,1.68
2023,1,14,15,0.87,0,2.93,100.13,3.41,346.22,6.31,346.32,72.88,-1.25,-3.37,0.08,0.29,0.54,0.37,0.21,1.03
2023,1,14,16,-0.04,0,2.93,100.17,3.19,346.68,5.97,346.45,77.75,-1.71,-3.38,0.02,0.07,0.08,0.18,0.06,0.25
2023,1,14,17,-0.68,0,2.93,100.23,3.21,348.91,6.08,348.52,81.62,-2.06,-3.44,0,0,0,0,0,0
2023,1,14,18,-1.13,0,2.87,100.3,3.3,351.7,6.29,350.92,83.25,-2.4,-3.67,0,0,0,0,0,0
2023,1,14,19,-1.55,0,2.81,100.35,3.36,354.13,6.41,353.07,83.81,-2.79,-4.03,0,0,0,0,0,0
2023,1,14,20,-1.87,0.01,2.69,100.39,3.44,354.92,6.55,354.04,83.38,-3.15,-4.43,0,0,0,0,0,0
2023,1,14,21,-2.13,0,2.62,100.41,3.58,355.25,6.77,354.5,82.94,-3.45,-4.77,0,0,0,0,0,0
2023,1,14,22,-2.41,0,2.56,100.42,3.65,355.83,6.87,355.11,82.5,-3.77,-5.13,0,0,0,0,0,0
2023,1,14,23,-2.67,0,2.5,100.4,3.62,355.54,6.82,354.87,82.25,-4.06,-5.44,0,0,0,0,0,0
2023,1,15,0,-2.94,0,2.44,100.42,3.56,353.58,6.7,353.1,82.44,-4.31,-5.7,0,0,0,0,0,0
2023,1,15,1,-3.09,0,2.44,100.47,3.61,351.17,6.76,350.76,82.5,-4.46,-5.84,0,0,0,0,0,0
2023,1,15,2,-3.24,0,2.38,100.5,3.66,348.67,6.85,348.15,83.06,-4.58,-5.92,0,0,0,0,0,0
2023,1,15,3,-3.43,0,2.38,100.52,3.67,347.21,6.91,346.8,83.88,-4.71,-5.99,0,0,0,0,0,0
2023,1,15,4,-3.59,0,2.38,100.56,3.63,348.45,6.86,347.83,84.25,-4.85,-6.1,0,0,0,0,0,0
2023,1,15,5,-3.62,0,2.38,100.61,3.52,350.54,6.63,349.75,84.25,-4.88,-6.13,0,0,0,0,0,0
2023,1,15,6,-3.61,0,2.38,100.66,3.36,352.79,6.36,351.81,84.31,-4.85,-6.1,0,0,0,0,0,0
2023,1,15,7,-3.36,0,2.38,100.72,3.35,352.91,6.31,352.03,83.44,-4.67,-5.99,0,0.05,0.06,0.15,0.05,0.19
2023,1,15,8,-2.2,0,2.44,100.78,3.71,352.14,6.82,351.51,77.56,-3.94,-5.68,0.08,0.36,0.5,0.55,0.26,0.95
2023,1,15,9,-0.65,0,2.5,100.8,3.98,351.76,7.28,351.24,70.75,-2.94,-5.23,0.35,0.8,1.02,1,0.48,1.63
2023,1,15,10,0.97,0,2.62,100.77,4.13,352.5,7.55,351.97,65.38,-1.85,-4.67,0.8,1.09,1.44,0.91,0.71,2.11
2023,1,15,11,2.26,0,2.75,100.7,4.15,353.18,7.61,352.57,61.88,-0.97,-4.2,1.23,1.35,1.71,1.12,0.83,2.36
2023,1,15,12,3.09,0,2.81,100.66,4.13,354.25,7.62,353.76,59.19,-0.46,-4.01,1.23,1.38,1.71,1.52,0.66,2.38
2023,1,15,13,3.34,0,2.75,100.66,4.09,353.97,7.59,353.61,57.69,-0.38,-4.12,0.92,1.26,1.5,1.71,0.54,2.15
2023,1,15,14,3,0,2.69,100.68,3.99,351.89,7.42,351.71,57.62,-0.72,-4.43,0.45,1.01,1.11,1.85,0.39,1.69
2023,1,15,15,1.9,0,2.62,100.7,3.71,349.82,7,349.64,61.19,-1.38,-4.67,0.1,0.51,0.59,1.17,0.27,1.04
2023,1,15,16,0.23,0,2.56,100.71,3.36,349,6.49,348.83,66.94,-2.41,-5.04,0.02,0.09,0.09,0.27,0.08,0.26
2023,1,15,17,-0.9,0,2.5,100.74,3.3,348.8,6.41,348.69,70.5,-3.21,-5.52,0,0,0,0,0,0
2023,1,15,18,-1.6,0,2.38,100.75,3.26,349.63,6.35,349.73,72.44,-3.76,-5.92,0,0,0,0,0,0
2023,1,15,19,-2.21,0,2.38,100.73,3.08,349.17,6.03,349.55,75,-4.17,-6.13,0,0,0,0,0,0
2023,1,15,20,-2.63,0,2.32,100.7,2.98,349.43,5.81,349.63,76.62,-4.45,-6.28,0,0,0,0,0,0
2023,1,15,21,-2.92,0,2.32,100.68,2.94,349.89,5.72,350.09,77.31,-4.7,-6.49,0,0,0,0,0,0
2023,1,15,22,-3.2,0,2.26,100.65,2.95,350.69,5.7,350.77,77.69,-4.96,-6.72,0,0,0,0,0,0
2023,1,15,23,-3.45,0,2.2,100.63,2.92,351.07,5.62,351.28,78.12,-5.18,-6.91,0,0,0,0,0,0
2023,1,16,0,-3.7,0,2.2,100.61,2.91,348.24,5.56,348.66,78.12,-5.43,-7.16,0,0,0,0,0,0
2023,1,16,1,-3.95,0,2.14,100.6,2.93,346.41,5.54,346.3,77.69,-5.7,-7.45,0,0,0,0,0,0
2023,1,16,2,-4.12,0,2.08,100.59,2.97,345.23,5.59,344.93,77.44,-5.88,-7.64,0,0,0,0,0,0
2023,1,16,3,-4.21,0,2.08,100.54,2.99,343.46,5.62,343.35,77.31,-5.99,-7.76,0,0,0,0,0,0
2023,1,16,4,-4.21,0,2.08,100.51,2.88,342.15,5.39,341.75,77.12,-6,-7.79,0,0,0,0,0,0
2023,1,16,5,-4.16,0,2.08,100.51,2.75,339.2,5.17,338.75,76.88,-5.97,-7.77,0,0,0,0,0,0
2023,1,16,6,-4.09,0,2.08,100.5,2.67,335.83,5.03,335.31,77.12,-5.88,-7.67,0,0,0,0,0,0
2023,1,16,7,-3.85,0,2.14,100.47,2.64,330.02,4.93,330.19,77.5,-5.61,-7.36,0.02,0.07,0.06,0.23,0.06,0.19
2023,1,16,8,-2.54,0,2.2,100.45,3.03,329.34,5.52,329.77,71.44,-4.77,-7.01,0.1,0.45,0.52,0.86,0.29,0.96
2023,1,16,9,-0.6,0,2.32,100.41,3.24,331.76,5.9,332.38,64.31,-3.48,-6.35,0.45,0.95,1.05,1.44,0.48,1.64
2023,1,16,10,1.3,0,2.5,100.32,3.16,331.03,5.78,331.6,60.25,-2.05,-5.39,1.02,1.41,1.48,2.29,0.46,2.12
2023,1,16,11,3.09,0,2.69,100.18,3.13,333.31,5.81,333.99,56,-0.81,-4.71,1.5,1.71,1.73,2.86,0.37,2.37
2023,1,16,12,4.28,0,2.75,100.05,3.13,333.76,5.85,334.43,53.19,-0.01,-4.3,1.52,1.73,1.74,2.79,0.42,2.39
2023,1,16,13,4.91,0,2.87,99.97,3.09,329.81,5.84,330.25,52.75,0.54,-3.84,1.12,1.53,1.54,2.69,0.38,2.16
2023,1,16,14,4.88,0,2.93,99.97,2.96,326.52,5.64,326.86,54.62,0.74,-3.41,0.55,1.15,1.16,2.51,0.3,1.71
2023,1,16,15,3.75,0,3.05,100,2.51,327.99,4.95,328.09,61.38,0.4,-2.94,0.12,0.63,0.63,1.93,0.23,1.06
2023,1,16,16,1.33,0,2.99,100.01,2.12,326.72,4.44,326.79,70.81,-0.99,-3.3,0.02,0.11,0.1,0.54,0.08,0.28
2023,1,16,17,0.15,0,2.87,100.04,2.12,322.5,4.46,322.61,75.06,-1.74,-3.63,0,0,0,0,0,0
2023,1,16,18,-0.42,0,2.87,100.06,2.09,318.79,4.28,318.7,78.81,-2.01,-3.6,0,0,0,0,0,0
2023,1,16,19,-1.01,0,2.93,100.05,2,314.37,4.04,314.14,83.62,-2.24,-3.45,0,0,0,0,0,0
2023,1,16,20,-1.41,0,2.99,100.02,1.9,307.15,3.83,307.2,87.5,-2.36,-3.31,0,0,0,0,0,0
2023,1,16,21,-1.65,0,2.99,99.97,1.87,304.82,3.7,304.93,89.31,-2.48,-3.31,0,0,0,0,0,0
2023,1,16,22,-1.91,0,2.93,99.94,1.82,305.94,3.57,306.19,90.25,-2.68,-3.45,0,0,0,0,0,0
2023,1,16,23,-2.22,0,2.87,99.92,1.71,305.51,3.35,305.69,90.44,-2.99,-3.77,0,0,0,0,0,0
2023,1,17,0,-2.52,0,2.81,99.92,1.61,302.92,3.18,302.68,89.88,-3.34,-4.16,0,0,0,0,0,0
2023,1,17,1,-2.74,0,2.69,99.95,1.55,300.32,3.09,299.74,89.06,-3.63,-4.51,0,0,0,0,0,0
2023,1,17,2,-2.79,0,2.69,99.93,1.45,301.55,2.92,300.96,87.94,-3.75,-4.72,0,0,0,0,0,0
2023,1,17,3,-2.65,0,2.69,99.89,1.34,304.8,2.68,304.2,87.69,-3.63,-4.6,0,0,0,0,0,0
2023,1,17,4,-3.05,0,2.62,99.86,1.26,306.66,2.62,306.01,89.06,-3.95,-4.84,0,0,0,0,0,0
2023,1,17,5,-3.17,0,2.62,99.87,1.23,303.89,2.58,303.88,90.38,-3.98,-4.79,0,0,0,0,0,0
2023,1,17,6,-3.25,0,2.69,99.89,1.18,299.28,2.49,299.54,92.44,-3.92,-4.59,0,0,0,0,0,0
2023,1,17,7,-2.85,0,2.75,99.89,1.16,299.32,2.38,299.67,92.19,-3.52,-4.2,0.02,0.07,0.07,0.16,0.06,0.2
2023,1,17,8,-1.17,0,2.93,99.9,1.33,294.61,2.39,295.14,83.94,-2.39,-3.62,0.08,0.35,0.54,0.22,0.31,0.97
2023,1,17,9,0.64,0,3.05,99.9,0.88,284.41,1.48,284.99,76.31,-1.19,-3.02,0.45,0.8,1.05,0.48,0.64,1.65
2023,1,17,10,2.51,0,3.11,99.82,0.37,270,0.6,270.74,68.38,-0.12,-2.76,0.73,0.77,1.43,0.3,0.64,2.13
2023,1,17,11,3.69,0,3.3,99.72,0.6,229.72,1.06,228.89,66.25,0.82,-2.06,0.8,0.59,1.72,0.21,0.49,2.39
2023,1,17,12,3.87,0,3.66,99.64,0.71,226.79,1.38,225.46,73.06,1.68,-0.52,1.02,0.77,1.71,0.26,0.65,2.41
2023,1,17,13,3.9,0,4.03,99.57,0.6,215.54,1.24,214.49,79.94,2.34,0.77,0.3,0.25,1.47,0.12,0.2,2.18
2023,1,17,14,3.62,0,4.21,99.51,0.64,204.68,1.43,204.18,85.25,2.5,1.38,0.23,0.26,1.06,0.15,0.21,1.73
2023,1,17,15,3.3,0.04,4.33,99.5,0.75,205.77,1.79,204.44,88.88,2.48,1.65,0.08,0.18,0.54,0.19,0.14,1.08
2023,1,17,16,1.68,0.09,4.03,99.52,0.86,211.95,2.21,211.1,93.81,1.24,0.8,0,0.04,0.09,0.16,0.03,0.29
2023,1,17,17,1.24,0.07,4.09,99.54,0.92,222.93,2.38,223.14,97.5,1.07,0.9,0,0,0,0,0,0
2023,1,17,18,1.15,0.03,4.09,99.55,0.95,234.74,2.45,235.65,98.31,1.04,0.91,0,0,0,0,0,0
2023,1,17,19,1.1,0.02,4.03,99.54,1.04,243.82,2.63,244.88,97.69,0.94,0.78,0,0,0,0,0,0
2023,1,17,20,1.71,0.05,4.15,99.52,1.2,250.62,2.65,251.24,95.25,1.38,1.05,0,0,0,0,0,0
2023,1,17,21,2.05,0.05,4.21,99.53,1.3,255.71,2.74,255.96,95.5,1.74,1.43,0,0,0,0,0,0
2023,1,17,22,1.14,0.02,4.21,99.5,1.22,257.39,2.62,257.62,100,1.22,1.3,0,0,0,0,0,0
2023,1,17,23,0.19,0,4.15,99.48,1.24,257.28,2.79,258.22,100,0.61,1.03,0,0,0,0,0,0
2023,1,18,0,-0.05,0,4.09,99.47,1.26,261.06,2.78,262.58,100,0.48,0.99,0,0,0,0,0,0
2023,1,18,1,0.19,0,4.15,99.46,1.21,264.07,2.67,265.47,100,0.64,1.09,0,0,0,0,0,0
2023,1,18,2,0.62,0,4.15,99.48,1.41,262.36,2.82,263.64,100,0.87,1.14,0,0,0,0,0,0
2023,1,18,3,1.33,0,4.21,99.5,1.89,263.82,3.57,264.73,100,1.34,1.36,0,0,0,0,0,0
2023,1,18,4,1.55,0,4.27,99.55,1.81,262.08,3.41,263.69,99.38,1.51,1.48,0,0,0,0,0,0
2023,1,18,5,1.75,0,4.33,99.62,1.85,271.45,3.52,272.67,99.31,1.71,1.67,0,0,0,0,0,0
2023,1,18,6,1.98,0,4.39,99.7,1.93,280.99,3.62,281.19,99.56,1.97,1.94,0,0,0,0,0,0
2023,1,18,7,2.22,0.11,4.46,99.77,1.85,288.97,3.54,288.12,99.56,2.2,2.18,0.02,0.07,0.06,0.21,0.06,0.2
2023,1,18,8,2.98,0.05,4.64,99.87,1.92,289.25,3.53,288.07,97.56,2.8,2.64,0.12,0.44,0.52,0.63,0.32,0.98
2023,1,18,9,4.54,0,4.94,99.94,2.04,287.6,3.7,286.94,93.44,4.05,3.57,0.52,0.88,1.06,1.21,0.49,1.66
2023,1,18,10,6.76,0,5.19,99.98,2.28,291.11,4.32,290.67,84.5,5.55,4.35,1.1,1.32,1.47,2.29,0.36,2.14
2023,1,18,11,8.35,0,5.07,99.9,2.62,300.08,5.1,299.74,74.19,6.19,4.05,1.62,1.61,1.71,2.58,0.39,2.4
2023,1,18,12,9.11,0,5.07,99.87,2.79,301.73,5.47,301.4,69.94,6.52,3.94,1.7,1.69,1.73,2.78,0.36,2.42
2023,1,18,13,9.3,0,5.07,99.89,2.81,303.42,5.52,303.11,69.31,6.65,3.99,1.27,1.44,1.54,2.31,0.44,2.2
2023,1,18,14,8.92,0,5.07,99.99,2.72,305.42,5.4,304.86,71,6.44,3.98,0.62,1.08,1.16,2.31,0.29,1.74
2023,1,18,15,7.87,0,5.07,100.11,2.39,306.91,4.87,305.99,76.19,5.91,3.95,0.15,0.6,0.65,1.75,0.22,1.09
2023,1,18,16,6.13,0,4.88,100.25,2,306.24,4.3,305.16,83.62,4.86,3.58,0.02,0.13,0.12,0.86,0.08,0.3
2023,1,18,17,4.84,0,4.7,100.37,1.9,308.14,4.16,306.91,88.12,3.95,3.05,0,0,0,0,0,0
2023,1,18,18,3.86,0,4.52,100.47,1.84,309.99,4.01,308.68,90.88,3.19,2.51,0,0,0,0,0,0
2023,1,18,19,2.97,0,4.39,100.52,1.68,311.79,3.69,310.44,93.38,2.49,2.01,0,0,0,0,0,0
2023,1,18,20,2.23,0,4.27,100.6,1.59,306.81,3.56,305.82,95.5,1.92,1.6,0,0,0,0,0,0
2023,1,18,21,2.03,0,4.15,100.74,1.64,299.98,3.68,298.79,95.31,1.7,1.37,0,0,0,0,0,0
2023,1,18,22,1.27,0,4.09,100.74,1.45,304.21,3.21,303.69,98.5,1.18,1.08,0,0,0,0,0,0
2023,1,18,23,0.63,0,4.03,100.72,1.4,306.17,3.08,306.03,100,0.73,0.82,0,0,0,0,0,0
2023,1,19,0,-0.16,0,3.91,100.65,1.2,314.21,2.75,314.65,100,0.17,0.51,0,0,0,0,0,0
2023,1,19,1,-0.29,0,3.85,100.66,1.11,313.58,2.61,314.27,100,0.01,0.31,0,0,0,0,0,0
2023,1,19,2,-0.23,0,3.85,100.69,1.04,307.39,2.51,308.05,100,-0.02,0.19,0,0,0,0,0,0
2023,1,19,3,-0.35,0,3.78,100.68,1.05,306.18,2.42,306.61,100,-0.15,0.05,0,0,0,0,0,0
2023,1,19,4,-0.83,0,3.78,100.75,1.07,308.79,2.64,309.48,100,-0.45,-0.08,0,0,0,0,0,0
2023,1,19,5,-0.07,0,3.78,100.78,1.03,324.61,2.51,324.77,100,0.01,0.08,0,0,0,0,0,0
2023,1,19,6,0.55,0,3.85,100.82,0.94,330.26,2.31,330.4,97.19,0.37,0.19,0,0,0,0,0,0
2023,1,19,7,1.06,0.02,3.85,100.85,0.88,334.34,2.07,334.02,94.19,0.65,0.24,0,0.04,0.06,0.16,0.04,0.21
2023,1,19,8,2.01,0.28,3.97,100.85,0.72,355.65,1.6,355.79,91.44,1.4,0.78,0.05,0.17,0.49,0.12,0.15,0.99
2023,1,19,9,3.01,0.69,4.33,100.79,0.66,39.19,1.47,39.38,91.88,2.42,1.83,0.23,0.29,0.99,0.26,0.2,1.67
2023,1,19,10,3.57,0.64,4.39,100.76,1,50.08,1.9,51.52,89.56,2.8,2.04,0.33,0.28,1.37,0.28,0.17,2.16
2023,1,19,11,3.03,1.28,4.21,100.64,1.17,79.59,2.17,82.77,89.06,2.23,1.42,0.48,0.31,1.59,0.14,0.25,2.42
2023,1,19,12,2.48,1.99,4.15,100.51,1.37,105.95,2.43,109.54,91.38,1.85,1.23,0.45,0.31,1.61,0.2,0.21,2.44
2023,1,19,13,2.06,1.53,4.15,100.45,1.35,107.18,2.32,110.08,94,1.63,1.2,0.3,0.22,1.43,0.12,0.17,2.21
2023,1,19,14,1.94,1.33,4.15,100.35,1.62,98.87,2.88,100.49,95.25,1.61,1.27,0.12,0.14,1.05,0.15,0.09,1.76
2023,1,19,15,1.88,1.32,4.21,100.21,1.98,99.31,3.56,100.87,96.38,1.62,1.36,0.02,0.06,0.54,0.1,0.04,1.11
2023,1,19,16,1.96,1.43,4.27,100.07,2.25,97.57,4.07,98.61,97.44,1.77,1.58,0,0.04,0.09,0.14,0.04,0.32
2023,1,19,17,2.15,2.12,4.39,99.91,2.4,93.36,4.32,94.46,98,2,1.83,0,0,0,0,0,0
2023,1,19,18,2.44,2.24,4.46,99.75,2.32,88.84,4.2,89.57,98.12,2.27,2.11,0,0,0,0,0,0
